experiment,fold,epoch,train_loss,val_loss,macro_f1,micro_f1,mAP,threshold
Plain + GAP,4,78,1.0056731263074008,1.2075022506887896,0.2839540961356909,0.24113475177304963,0.3023496079105981,0.5499999999999999
Plain + GAP,4,79,0.9742957377433776,1.1439719147925829,0.2979222190015769,0.2940226171243942,0.3233074997245134,0.5999999999999999
Plain + GAP,4,80,0.9653447411277077,1.1418098507136325,0.30173381167202407,0.3016157989228007,0.3145134312953257,0.6499999999999999
Plain + GAP,4,81,0.9600093362548134,1.1143778988914768,0.3189110475374306,0.3432574430823117,0.3150570385364752,0.5999999999999999
Plain + GAP,4,82,0.9473656600171869,1.123521078677073,0.31411343265022507,0.34980988593155893,0.32450834853514443,0.5999999999999999
Plain + GAP,4,83,0.9567563239010898,1.2222368556217555,0.26615302778842576,0.2634146341463415,0.3209250702837979,0.5499999999999999
Plain + GAP,4,84,0.9490151045539162,1.1298256821005883,0.32411580885278446,0.327027027027027,0.32385381584141254,0.5499999999999999
Plain + GAP,4,85,0.9334287248958241,1.1950973568171481,0.2886929660497039,0.2727272727272727,0.31807407568606527,0.5499999999999999
Plain + GAP,4,86,0.9378358442133123,1.1645392884303183,0.3292574201038961,0.33511586452762926,0.3263611829131229,0.5999999999999999
Plain + GAP,4,87,0.9390457625822587,1.1618391579955163,0.30641434457262595,0.30559345156889495,0.3029793084667579,0.5499999999999999
Plain + GAP,4,88,0.9504367097941312,1.1750248126740004,0.3222145458979927,0.3264705882352941,0.3254025343765772,0.5499999999999999
Plain + GAP,4,89,0.9392235092683272,1.2747957036443,0.26000999254478957,0.232662192393736,0.33009192854984387,0.5499999999999999
Plain + GAP,4,90,0.9394564925540577,1.1914065297502672,0.29568369056413224,0.2987012987012987,0.29385003726837067,0.49999999999999994
Plain + GAP,4,91,0.9531893513419412,1.1484737970533163,0.2892492732517721,0.2741228070175439,0.3225021854587359,0.49999999999999994
Plain + GAP,4,92,0.9390396638350054,1.2417516804089512,0.29339178803827,0.2655086848635236,0.31923055697457137,0.5499999999999999
Plain + GAP,4,93,0.9272042270140214,1.2612980264816842,0.27044689558029383,0.24821002386634844,0.3168974948107621,0.5499999999999999
Plain + GAP,4,94,0.919363750110973,1.1647332275870943,0.3301815588298324,0.32440944881889766,0.34646544146218866,0.5999999999999999
Plain + GAP,4,95,0.8906067887219515,1.1359734730998965,0.33772634226799986,0.34285714285714286,0.3361660108004261,0.5999999999999999
Plain + GAP,4,96,0.914407903064381,1.118070714230085,0.31084619222110743,0.34763948497854075,0.31857934561097706,0.6499999999999999
Plain + GAP,4,97,0.9094729722629894,1.1325658829542842,0.32862076835118154,0.32020997375328086,0.33324839630541453,0.5499999999999999
Plain + GAP,4,98,0.9219041373512962,1.5683861596740944,0.2275557482085355,0.2,0.29153750596562755,0.49999999999999994
Plain + GAP,4,99,0.922224851955067,1.1680424517958703,0.28720016865225895,0.31932773109243695,0.31526956816628915,0.6499999999999999
Plain + GAP,4,100,0.9283496037396518,1.3237221971915587,0.2634523351286572,0.2187784867821331,0.3313738207355921,0.44999999999999996
Plain + GAP,5,1,1.2813370448892767,1.3092250919690098,0.18010949997442807,0.1986206896551724,0.20173385746242622,0.49999999999999994
Plain + GAP,5,2,1.2322279067472979,1.299393462438653,0.1848207444605594,0.18622696411251213,0.20256730519170416,0.44999999999999996
Plain + GAP,5,3,1.2203586626052856,1.306456229982585,0.18836240248657674,0.1944977607165707,0.1976433648554986,0.44999999999999996
Plain + GAP,5,4,1.2023351530595259,1.2513916144405839,0.2044049541352968,0.2255892255892256,0.211623578348911,0.49999999999999994
Plain + GAP,5,5,1.1953833684054287,1.2705503963205935,0.21411799318117977,0.21524663677130046,0.2115394385581716,0.44999999999999996
Plain + GAP,5,6,1.176096053123474,1.267005266064275,0.21894522721108559,0.2077922077922078,0.2104968026784884,0.49999999999999994
Plain + GAP,5,7,1.169412985714999,1.3020875845512334,0.19399562804354678,0.1866096866096866,0.23605515592361825,0.49999999999999994
Plain + GAP,5,8,1.153537580316717,1.2559545048832024,0.22419525856373687,0.20625415834996674,0.21650736879911936,0.44999999999999996
Plain + GAP,5,9,1.1519854679974644,1.2394673067287807,0.23342972394615252,0.22894985808893092,0.2317646508576828,0.49999999999999994
Plain + GAP,5,10,1.1620837870511143,1.2806384615654494,0.2297508411884132,0.2495201535508637,0.21009447648547672,0.49999999999999994
Plain + GAP,5,11,1.159511143510992,1.2325828823730023,0.23738755266161327,0.2492970946579194,0.23014335301877253,0.49999999999999994
Plain + GAP,5,12,1.1405675250833684,1.2248055682565173,0.23161740046839663,0.2762237762237762,0.2361577770003706,0.5999999999999999
Plain + GAP,5,13,1.13268386407332,1.2236701650341062,0.2442399911827827,0.25444340505144997,0.22225711766123585,0.49999999999999994
Plain + GAP,5,14,1.1211169203844937,1.2501362492568302,0.21800260524708992,0.2088854247856586,0.24018096844161574,0.49999999999999994
Plain + GAP,5,15,1.1147547526793047,1.2094400111776198,0.24879411036838522,0.25343811394891946,0.24790946749839027,0.49999999999999994
Plain + GAP,5,16,1.1057176269184459,1.2122786984826526,0.24648959629351788,0.2774774774774775,0.2574272159635872,0.5999999999999999
Plain + GAP,5,17,1.117282682765614,1.237462426624159,0.2371668002295525,0.24835164835164836,0.24244987971037166,0.49999999999999994
Plain + GAP,5,18,1.1052649094841698,1.224202779087707,0.24481129008132216,0.26571428571428574,0.2524855455143339,0.5499999999999999
Plain + GAP,5,19,1.1069301709261807,1.21770355562224,0.24786220189550712,0.2655367231638418,0.2529868468410605,0.5499999999999999
Plain + GAP,5,20,1.1132717667926442,1.224216672625855,0.23198740749347035,0.22898032200357782,0.2528872327366235,0.49999999999999994
Plain + GAP,5,21,1.0948931342905217,1.1944547778498518,0.25023536072899916,0.2779291553133515,0.2638983747919236,0.5499999999999999
Plain + GAP,5,22,1.107053165435791,1.3916844477618697,0.20637974346964436,0.21261682242990654,0.24472418678745067,0.5999999999999999
Plain + GAP,5,23,1.0877983626452359,1.2179807059086152,0.25201846514712833,0.2790014684287812,0.24209899591585213,0.5499999999999999
Plain + GAP,5,24,1.0940705329721625,1.2903983697403956,0.20939994182647456,0.19373892498523332,0.24561731158177333,0.35
Plain + GAP,5,25,1.0883858732743696,1.262734077272624,0.2275545743390748,0.22355289421157684,0.25669703919888354,0.5499999999999999
Plain + GAP,5,26,1.0860137458281083,1.2139376201768861,0.268624090584415,0.281947261663286,0.25280916514264606,0.49999999999999994
Plain + GAP,5,27,1.0823936102607032,1.2079619934959134,0.24712621186863024,0.25,0.26956318086096215,0.49999999999999994
Plain + GAP,5,28,1.0747791732441296,1.2256623932915012,0.25546003020153984,0.27463651050080773,0.24895361841732017,0.5999999999999999
Plain + GAP,5,29,1.0693788303028453,1.2179808338193128,0.2640207913283602,0.27206946454413894,0.27073073763230027,0.5499999999999999
Plain + GAP,5,30,1.0576359623128717,1.2784788974010162,0.2361432070321776,0.22259136212624583,0.2603751570389643,0.49999999999999994
Plain + GAP,5,31,1.0790550674091686,1.2189214542834428,0.26149401181914894,0.2836676217765043,0.2766246173693577,0.5499999999999999
Plain + GAP,5,32,1.0587325928427955,1.3753379887908044,0.21369397714231342,0.19029615626969124,0.25201379013554354,0.39999999999999997
Plain + GAP,5,33,1.0645683511820707,1.2111680464152872,0.2568383688803934,0.2612872238232469,0.2766007760955532,0.49999999999999994
Plain + GAP,5,34,1.0515976810455323,1.2015798970730636,0.28592372464239435,0.3128491620111732,0.28009827008916555,0.5999999999999999
Plain + GAP,5,35,1.0512972190163352,1.2187852937809742,0.2540730382672873,0.286231884057971,0.2652479321702103,0.5999999999999999
Plain + GAP,5,36,1.077599119273099,1.2334823460474502,0.25672992174753845,0.25734710087370927,0.2565892512051994,0.44999999999999996
Plain + GAP,5,37,1.0644043337215077,1.6672452470681962,0.18001270316948034,0.18561484918793503,0.2609643713865011,0.7
Plain + GAP,5,38,1.0427206165140326,1.266822204102565,0.2466069564017366,0.2588522588522589,0.25294418300333477,0.5499999999999999
Plain + GAP,5,39,1.041651041724465,1.2413492437696805,0.2865802566887564,0.3182640144665461,0.2647758184913276,0.5999999999999999
Plain + GAP,5,40,1.0335611800713973,1.3337079565020373,0.21121230499416,0.2222222222222222,0.26554299727500846,0.7
Plain + GAP,5,41,1.0399957756562666,1.2258574344816,0.2727975272052296,0.3050847457627119,0.26619308934938535,0.5999999999999999
Plain + GAP,5,42,1.021156604940241,1.3040191544233448,0.22196388823238916,0.19808743169398907,0.26664868286008053,0.39999999999999997
Plain + GAP,5,43,1.0367752794785934,1.238878525956704,0.26950514936045267,0.3112033195020747,0.26578663662062785,0.6499999999999999
Plain + GAP,5,44,1.0299361614747482,1.2289170322627048,0.25733859763543765,0.259656652360515,0.2793290636985193,0.49999999999999994
Plain + GAP,5,45,1.0171587779305198,1.2528742952068357,0.24179023724761606,0.24133811230585425,0.2581612082714574,0.5499999999999999
Plain + GAP,5,46,1.0312957377867265,1.2224488997981495,0.27532157634396626,0.2834008097165992,0.2677844940486205,0.5499999999999999
Plain + GAP,5,47,1.0412228460745379,1.2465604273942266,0.2762761197037624,0.2880658436213992,0.26976515911638455,0.5499999999999999
Plain + GAP,5,48,1.021890433918346,1.4907480956864183,0.223794999178053,0.22608695652173913,0.2533969396304778,0.6499999999999999
Plain + GAP,5,49,0.9985568896206942,1.2370483370592995,0.28674155700180326,0.31095406360424027,0.27543813594829547,0.5999999999999999
Plain + GAP,5,50,1.0110369795018976,1.4450964266366333,0.21574537149753337,0.1970310391363023,0.27216626444585656,0.39999999999999997
Plain + GAP,5,51,1.0272058122808283,1.2504684246369522,0.2873440446656797,0.28391167192429023,0.27376420135156015,0.49999999999999994
Plain + GAP,5,52,1.0073922508413142,1.2353926140026454,0.2746915209139441,0.3029259896729776,0.2748249039709129,0.5999999999999999
Plain + GAP,5,53,0.9948736548423767,1.2371120505089308,0.2831128618363601,0.31010452961672474,0.2690558560683854,0.5999999999999999
Plain + GAP,5,54,0.9875161892717534,1.2300676055198168,0.2808719615397876,0.2847826086956522,0.27162242860763797,0.49999999999999994
Plain + GAP,5,55,0.9891246314482255,1.241659507264186,0.2962680389710792,0.29708222811671087,0.2777002312537687,0.5499999999999999
Plain + GAP,5,56,0.9915926859595559,1.277017163534234,0.27223650865941834,0.29427792915531337,0.2669827486680235,0.5499999999999999
Plain + GAP,5,57,0.9967287813533436,1.2791448178952627,0.2778387538056895,0.2869757174392936,0.2648227367758212,0.49999999999999994
Plain + GAP,5,58,1.0053645766865122,1.870588049401332,0.18327025101995426,0.17886178861788618,0.244453583391468,0.3
Plain + GAP,5,59,0.997814492745833,1.2183601229730314,0.2800007832486298,0.2852664576802508,0.28101061068926186,0.5999999999999999
Plain + GAP,5,60,0.9943858168341897,1.3152641675768106,0.2661024129446922,0.2924901185770751,0.26252656453177653,0.5499999999999999
Plain + GAP,5,61,1.013717438957908,1.435407941358803,0.21609478603215912,0.20700389105058364,0.2644666015482496,0.44999999999999996
Plain + GAP,5,62,1.001182118762623,1.378688874905997,0.22712505341610287,0.2318840579710145,0.2538393240980587,0.49999999999999994
Plain + GAP,5,63,0.9988167311928489,1.2229386237415953,0.2745910419151647,0.28865979381443296,0.28412550553923405,0.5499999999999999
Plain + GAP,5,64,1.0091911576010963,1.244060116092654,0.2669395439237174,0.274468085106383,0.2725946602263959,0.49999999999999994
Plain + GAP,5,65,0.9987992412393744,1.2510074081212064,0.269197503459733,0.2742616033755274,0.27439509111163685,0.49999999999999994
Plain + GAP,5,66,0.9874588597904552,1.2915919549273749,0.2521051804653033,0.27980922098569155,0.2629011275585451,0.5999999999999999
Plain + GAP,5,67,0.9835416759144177,1.2588854523470803,0.2909819099786113,0.2986577181208054,0.27191038783908256,0.5999999999999999
Plain + GAP,5,68,0.9946265749497847,1.2853254001506054,0.2784496153764235,0.2954898911353033,0.2761036940183091,0.5999999999999999
Plain + GAP,5,69,0.9757422468879006,1.478025290217713,0.2388221194432124,0.27708703374777977,0.2795218108533814,0.6499999999999999
Plain + GAP,5,70,1.0014318110726097,1.2617262210289057,0.27263279992644057,0.3057324840764331,0.2761210840232546,0.5999999999999999
Plain + GAP,5,71,0.9851522580060091,1.3862958041420819,0.2610809592384981,0.2845360824742268,0.265466286391671,0.6499999999999999
Plain + GAP,5,72,0.9856096115979281,1.617102535101619,0.1898959233319995,0.20224719101123595,0.26683623619880503,0.5499999999999999
Plain + GAP,5,73,0.9773643723401156,1.2748863079252035,0.27002434463838887,0.2857142857142857,0.28645150242864936,0.5499999999999999
Plain + GAP,5,74,0.9689772233096036,1.3525319386572734,0.25152548188068496,0.23251589464123523,0.28769615494814144,0.44999999999999996
Plain + GAP,5,75,0.9671185734055259,1.2352539353127028,0.293494542193981,0.30831099195710454,0.2785503947292035,0.5499999999999999
Plain + GAP,5,76,0.9695775972713123,1.347095894117425,0.23596580587968463,0.2334096109839817,0.26849603145800693,0.5499999999999999
Plain + GAP,5,77,0.9658206033706666,1.2773760278729627,0.2636333670756839,0.2995169082125604,0.2809631032599277,0.5999999999999999
Plain + GAP,5,78,0.9533775485645641,1.2647877653149793,0.2726558047710445,0.2803532008830022,0.26587475585616155,0.49999999999999994
Plain + GAP,5,79,0.9509631286967885,1.3317734603464169,0.27221225080278344,0.2857142857142857,0.2786709124093252,0.49999999999999994
Plain + GAP,5,80,0.9388668177344582,1.378814636355769,0.2650237317101571,0.24802110817941952,0.27286778896574615,0.44999999999999996
Plain + GAP,5,81,0.9433260243589228,1.3035883842593563,0.29061393489168924,0.2968960863697706,0.2734312621075361,0.5499999999999999
Plain + GAP,5,82,0.934278702952645,1.2660610336456857,0.29478920322780505,0.3146374829001368,0.2904677876176065,0.5499999999999999
Plain + GAP,5,83,0.9352155390652743,1.3719051876207338,0.2765189470420449,0.28065395095367845,0.26197311897952047,0.5499999999999999
Plain + GAP,5,84,0.9303205529126254,1.3345765641135892,0.26698532666007646,0.2509578544061303,0.28320457045853553,0.44999999999999996
Plain + GAP,5,85,0.9356398541277106,1.433426548094645,0.2352197539394586,0.2550335570469799,0.2764845285148907,0.49999999999999994
Plain + GAP,5,86,0.9390392255783081,1.3115796190108695,0.2665292636031613,0.2824601366742597,0.26769826439901373,0.49999999999999994
Plain + GAP,5,87,0.9341951847076416,1.343923811494869,0.26876380695088226,0.2710843373493976,0.28228888593227985,0.44999999999999996
Plain + GAP,5,88,0.9297545259649104,1.3003026238323128,0.27771697067352374,0.2942008486562942,0.2713379315704687,0.5499999999999999
Plain + GAP,5,89,0.9169223217530684,1.3439158792913395,0.2868814042424469,0.29213483146067415,0.2723935603775447,0.5499999999999999
Plain + GAP,5,90,0.9277026404034008,1.3319289936636487,0.2808707228932276,0.27172827172827174,0.2837303095002085,0.44999999999999996
Plain + GAP,5,91,0.9287046774950894,1.4303739166607823,0.24386109176892656,0.25190839694656486,0.26065910237681594,0.5499999999999999
Plain + GAP,5,92,0.957075216553428,1.3017733706174976,0.28231302985973444,0.29128738621586475,0.2842992671908526,0.5499999999999999
Plain + GAP,5,93,0.9198429989814758,1.2908561943221266,0.30049766642750764,0.3181818181818182,0.3011931886828752,0.5499999999999999
Plain + GAP,5,94,0.9269124208797108,1.376101246715462,0.26867496312449224,0.26262626262626265,0.2904158390025632,0.44999999999999996
Plain + GAP,5,95,0.9515598982030695,1.4513659451129663,0.2544034017844408,0.23728813559322035,0.2795839801247066,0.5499999999999999
Plain + GAP,5,96,0.9357015150243586,1.3321111358865334,0.2804529641215126,0.30124223602484473,0.2822268560522466,0.5999999999999999
Plain + GAP,5,97,0.9213669577511874,1.2735267016139344,0.28922497331032065,0.281947261663286,0.28901524619051444,0.49999999999999994
Plain + GAP,5,98,0.9064071135087447,1.3721288225076493,0.2772691932536704,0.30414746543778803,0.2909358271039641,0.5999999999999999
Plain + GAP,5,99,0.905316164710305,1.2853568305064291,0.2946084155589854,0.3079470198675497,0.28605991656237306,0.5999999999999999
Plain + GAP,5,100,0.9063717603683472,1.4508922030455875,0.2422199626437354,0.2507903055848261,0.2946488087334496,0.49999999999999994
Residual + GAP,1,1,1.3084659372305392,1.2676953284636787,0.1770959923598092,0.18307426597582038,0.17692682127329856,0.49999999999999994
Residual + GAP,1,2,1.2488802994969548,1.2581608450931052,0.19494742353784753,0.19734660033167495,0.21280804480905172,0.49999999999999994
Residual + GAP,1,3,1.2122301121661354,1.2272658019826033,0.21514026214577664,0.21601489757914338,0.2280933073554436,0.49999999999999994
Residual + GAP,1,4,1.173415417879657,1.214297220326852,0.2247635082050314,0.22161671207992734,0.24030461790342056,0.49999999999999994
Residual + GAP,1,5,1.181724991303324,1.2001680291217307,0.22551618273099358,0.21223857474825716,0.2222764294155765,0.49999999999999994
Residual + GAP,1,6,1.1627549899297551,1.2451894145081008,0.21720926546561434,0.18604651162790697,0.24605120759057264,0.49999999999999994
Residual + GAP,1,7,1.1641746846270258,1.2144941886266072,0.23819442207044858,0.2180016515276631,0.23239012878569076,0.49999999999999994
Residual + GAP,1,8,1.1404977865340713,1.2042470410250234,0.23161536231583213,0.2552011095700416,0.2472135196487494,0.5499999999999999
Residual + GAP,1,9,1.133327502587671,1.2221711891284888,0.23318881360622143,0.22284644194756553,0.23858358264883556,0.49999999999999994
Residual + GAP,1,10,1.1251951063048427,1.2008349688156792,0.23998137259769298,0.21428571428571427,0.24474701213608066,0.49999999999999994
Residual + GAP,1,11,1.1346088730355213,1.1959709464639858,0.2355860447219766,0.22426778242677825,0.2362118637238602,0.49999999999999994
Residual + GAP,1,12,1.115104761931414,1.2037580894387288,0.2424707921326029,0.24195121951219511,0.26171059254874096,0.49999999999999994
Residual + GAP,1,13,1.123956512015157,1.210749047389929,0.24297155990952987,0.21866666666666668,0.24779083424211892,0.49999999999999994
Residual + GAP,1,14,1.1021615338455784,1.2105910605278567,0.24844963382804672,0.23283582089552238,0.2561391441570869,0.49999999999999994
Residual + GAP,1,15,1.1023134368799206,1.1809619768806126,0.2425472595008273,0.22145328719723184,0.2601905904885748,0.49999999999999994
Residual + GAP,1,16,1.0934326561856573,1.198370741761249,0.23348235554290137,0.21453287197231835,0.2627212212342507,0.44999999999999996
Residual + GAP,1,17,1.0896156568127686,1.1850935669912808,0.2567745671565433,0.21863799283154123,0.260309871372756,0.49999999999999994
Residual + GAP,1,18,1.1065273797360058,1.1921232385911804,0.24036380340091038,0.23229461756373937,0.2558240046473996,0.49999999999999994
Residual + GAP,1,19,1.0842227601397016,1.1820805798406187,0.25454158740025734,0.24723247232472326,0.2775755906745379,0.49999999999999994
Residual + GAP,1,20,1.081254483137843,1.1712399427441582,0.2566947611752112,0.242263483642794,0.2548952707651062,0.49999999999999994
Residual + GAP,1,21,1.078286602197449,1.2226068748944048,0.2534153604336563,0.2400793650793651,0.2647163739387265,0.49999999999999994
Residual + GAP,1,22,1.077118119906858,1.2185494778812795,0.264272611881051,0.2505353319057816,0.26488294830362924,0.49999999999999994
Residual + GAP,1,23,1.071172013417402,1.2758914284084155,0.23986805180207516,0.23153252480705622,0.26551422378940326,0.5499999999999999
Residual + GAP,1,24,1.0759881943301426,1.1875579737234807,0.25991629339008565,0.2549019607843137,0.25560582708900004,0.49999999999999994
Residual + GAP,1,25,1.0690730180462418,1.2192593225534412,0.24538372359192387,0.23915343915343915,0.2627212836038413,0.49999999999999994
Residual + GAP,1,26,1.060466370947374,1.1820481169051018,0.28155853991716717,0.27154046997389036,0.2816627965882198,0.5499999999999999
Residual + GAP,1,27,1.066585676049057,1.2054487501365552,0.2468464399757444,0.26905829596412556,0.2752432246553049,0.5499999999999999
Residual + GAP,1,28,1.0537256552873413,1.2228847569313601,0.27059325328781303,0.26857142857142857,0.25670704993797666,0.5499999999999999
Residual + GAP,1,29,1.067825365153384,1.2252418753029644,0.2544590435180135,0.2345132743362832,0.2726533628398329,0.5499999999999999
Residual + GAP,1,30,1.0345632892054504,1.1685541263525037,0.2729911833334228,0.296398891966759,0.27361930264456924,0.5499999999999999
Residual + GAP,1,31,1.0300039246216932,1.214022524114968,0.2602376290518861,0.22857142857142856,0.26856914938413545,0.49999999999999994
Residual + GAP,1,32,1.0475313830679667,1.219924123390861,0.26371022553862145,0.24532710280373832,0.28820067283020223,0.49999999999999994
Residual + GAP,1,33,1.0324308916736387,1.2226121736609417,0.25648929095863804,0.2245508982035928,0.2889570089534871,0.39999999999999997
Residual + GAP,1,34,1.0185628150113075,1.1672481160232986,0.26998180994424115,0.26895565092989987,0.28574189090404395,0.5499999999999999
Residual + GAP,1,35,1.0314843337609685,1.221229052198106,0.25602261979653274,0.24812030075187969,0.2814961723263138,0.44999999999999996
Residual + GAP,1,36,1.0147050560497848,1.2392196931700776,0.28502535578436144,0.23809523809523808,0.2855750225521857,0.49999999999999994
Residual + GAP,1,37,1.0393811627163914,1.1979626451713452,0.27084618875447675,0.25517993456924754,0.28745025535230917,0.49999999999999994
Residual + GAP,1,38,1.0318966951960857,1.1727025042409482,0.2614997998021806,0.29948364888123924,0.28415954704804464,0.5999999999999999
Residual + GAP,1,39,1.0161958872077679,1.2421675073927727,0.273467496568763,0.2874806800618238,0.2797254201523102,0.5999999999999999
Residual + GAP,1,40,1.007006749863616,1.4639646816944731,0.21330452576630526,0.18181818181818182,0.2712723033967106,0.44999999999999996
Residual + GAP,1,41,1.0022351941558616,1.1947397097297336,0.2658291395658201,0.2554890219560878,0.2756026769907385,0.49999999999999994
Residual + GAP,1,42,1.0151657335093764,1.1732118596201357,0.29526866273259134,0.3025830258302583,0.29685023116663994,0.5999999999999999
Residual + GAP,1,43,0.9847075703582694,1.1722239705099575,0.2822795757329961,0.32272727272727275,0.29561568312942954,0.6499999999999999
Residual + GAP,1,44,0.989480266588416,1.2208256566006204,0.2815077413207139,0.30067567567567566,0.2796417386103894,0.5999999999999999
Residual + GAP,1,45,1.0205247823440746,1.2382808042609172,0.28473746065755645,0.2781954887218045,0.29316367141973465,0.49999999999999994
Residual + GAP,1,46,0.9986045532104965,1.2004292356795159,0.2606150437815773,0.2492639842983317,0.2824765858098766,0.49999999999999994
Residual + GAP,1,47,0.9906222977707729,1.1897347552188928,0.2815765739943587,0.2770448548812665,0.2878694478720213,0.5499999999999999
Residual + GAP,1,48,0.9777533962426941,1.2273585485375447,0.2785815478716682,0.26303317535545023,0.3006510728459957,0.49999999999999994
Residual + GAP,1,49,0.9738788954330055,1.1685542421064514,0.2789356762217159,0.2929133858267717,0.3074586996158326,0.5999999999999999
Residual + GAP,1,50,0.9554182564625975,1.2087470413982004,0.23565096001840077,0.22988505747126436,0.2782054565689489,0.5499999999999999
Residual + GAP,1,51,0.9712123899077675,1.226919010065604,0.2891253942871955,0.27932960893854747,0.29789734115734195,0.5499999999999999
Residual + GAP,1,52,0.9612550239311107,1.2428137409514275,0.28829060900280284,0.27577937649880097,0.2920581114088544,0.49999999999999994
Residual + GAP,1,53,0.9547252170809414,1.2218513411024343,0.2586721397379878,0.26571428571428574,0.283597050879222,0.5499999999999999
Residual + GAP,1,54,0.9516419659763955,1.3815298944279768,0.26984727338058057,0.2282370153621068,0.308650286917846,0.3
Residual + GAP,1,55,0.976601387850791,1.21003098073213,0.3114175012254871,0.30726256983240224,0.3018747558820369,0.5499999999999999
Residual + GAP,1,56,0.9623454823302875,1.205070502516152,0.2661946893979603,0.25753424657534246,0.28999673076439236,0.44999999999999996
Residual + GAP,1,57,0.9583114553887553,1.1865841651308364,0.28407124050630644,0.27828054298642535,0.2887787525477997,0.49999999999999994
Residual + GAP,1,58,0.9527956702235835,1.2330074465793113,0.26728541094687197,0.29191321499013806,0.3004479846471219,0.6499999999999999
Residual + GAP,1,59,0.9281017508880254,1.3271816580191902,0.24411282331274867,0.2371364653243848,0.2931203490610539,0.44999999999999996
Residual + GAP,1,60,0.9518088755928971,1.2247415193613025,0.27253638490197685,0.26365795724465557,0.298258210078861,0.5499999999999999
Residual + GAP,1,61,0.9503468674605878,1.2773457126341003,0.24969942863843153,0.25585585585585585,0.29304157818069704,0.6499999999999999
Residual + GAP,1,62,0.9368969807859326,1.3040318782778755,0.2795043968504581,0.28164556962025317,0.2850055058060291,0.5499999999999999
Residual + GAP,1,63,0.9303103796119898,1.2541050807289456,0.2753709407915518,0.24363636363636362,0.2905796740732375,0.39999999999999997
Residual + GAP,1,64,0.927273451413396,1.2199036815892095,0.28581820005133846,0.3024523160762943,0.3029972740157207,0.49999999999999994
Residual + GAP,1,65,0.9069934412429893,1.538494561029517,0.26965117717854237,0.2507903055848261,0.29552428752048254,0.35
Residual + GAP,1,66,0.9335287262181766,1.2843698971513389,0.2647765165311825,0.28438948995363217,0.28888204912347076,0.5499999999999999
Residual + GAP,1,67,0.9326734453819706,1.2424330469490825,0.2910953233685028,0.25684210526315787,0.3003369700787047,0.49999999999999994
Residual + GAP,1,68,0.9246970459628844,1.2386425526245781,0.2872492307337915,0.28125,0.29038203061216117,0.49999999999999994
Residual + GAP,1,69,0.9111420793394356,1.331306383229684,0.26176797549029474,0.3025540275049116,0.2897703423182722,0.6499999999999999
Residual + GAP,1,70,0.944036780810747,1.2260644435882568,0.2806340095282624,0.2684729064039409,0.29019562671574295,0.49999999999999994
Residual + GAP,1,71,0.9145928444323861,1.3868973445201265,0.2422299608763311,0.265625,0.3020040664777154,0.5499999999999999
Residual + GAP,1,72,0.9017082074952256,1.3107278174248294,0.2502636266632107,0.2371967654986523,0.29226410781647066,0.44999999999999996
Residual + GAP,1,73,0.8932794477987376,1.256022612253825,0.292876074580209,0.3056379821958457,0.3021490973809943,0.49999999999999994
Residual + GAP,1,74,0.9565296345721177,1.3947105494098386,0.24665384029767246,0.2231473771856786,0.28365326357981857,0.35
Residual + GAP,1,75,0.9236939782870489,1.3540807720543682,0.2665817047654785,0.2410623084780388,0.28524635570681556,0.44999999999999996
Residual + GAP,1,76,0.9178099672433891,1.2920171454332876,0.27310830338827363,0.27640156453715775,0.29004228831078926,0.49999999999999994
Residual + GAP,1,77,0.9134140970059865,1.2439273284829182,0.27496780518858466,0.2658959537572254,0.3029046317053974,0.5999999999999999
Residual + GAP,1,78,0.9363004225416479,1.2757077571274578,0.2574360228625421,0.28052805280528054,0.2807970535513941,0.5499999999999999
Residual + GAP,1,79,0.9123902092865908,1.5958095685295437,0.22730467420535666,0.1923377638780297,0.30112974004076737,0.35
Residual + GAP,1,80,0.8897022686369432,1.3390327139177185,0.27988242470862973,0.27538726333907054,0.30870844831137223,0.6499999999999999
Residual + GAP,1,81,0.8974191878662735,1.3584066594856372,0.2725557116886378,0.2689243027888446,0.2930356478194859,0.35
Residual + GAP,1,82,0.8794441110232272,1.2910408489946006,0.2859052060220024,0.2682080924855491,0.3075261820230935,0.49999999999999994
Residual + GAP,1,83,0.8752680521845166,1.4104856840078381,0.2839783662667824,0.2993421052631579,0.29794912449163746,0.5499999999999999
Residual + GAP,1,84,0.8767435755886015,1.4037197240884753,0.262475960690428,0.25848849945235486,0.2959726598041764,0.44999999999999996
Residual + GAP,1,85,0.8660333644062661,1.3246688963710398,0.2739393454142536,0.2495274102079395,0.2998781358560662,0.39999999999999997
Residual + GAP,1,86,0.8479195234988339,1.2533587165500806,0.2969397017949218,0.31211498973305957,0.30881832800083964,0.6499999999999999
Residual + GAP,1,87,0.8398063357627674,1.324027995268504,0.28063696739284844,0.28426395939086296,0.30717258717561213,0.5999999999999999
Residual + GAP,1,88,0.8371854077054286,1.26312139759893,0.2913074807930553,0.3143350604490501,0.29471974025352676,0.5999999999999999
Residual + GAP,1,89,0.8297618538521244,1.544120874957762,0.2621032137171049,0.24007561436672967,0.2997436843466186,0.35
Residual + GAP,1,90,0.8636202380088291,1.257814093776371,0.29018495104902314,0.31565656565656564,0.3065470498541132,0.44999999999999996
Residual + GAP,1,91,0.867077392849983,1.3610292759494504,0.27273548848630846,0.2511111111111111,0.2983850660630954,0.44999999999999996
