experiment,fold,epoch,train_loss,val_loss,macro_f1,micro_f1,mAP,threshold
Plain + GAP,3,130,0.8614878630638123,1.506042966877457,0.27173044329600776,0.23202301054650049,0.2853252207077343,0.44999999999999996
Plain + GAP,3,131,0.860534895550121,1.3062797567270097,0.2903755756474068,0.2819672131147541,0.2928408698253102,0.6499999999999999
Plain + GAP,3,132,0.8613618891889399,1.431135910270858,0.29009342755342304,0.3070362473347548,0.27492184193340985,0.7
Plain + GAP,3,133,0.8400966943394054,1.3915798202918395,0.29048876643004995,0.2992957746478873,0.306289611462872,0.6499999999999999
Plain + GAP,3,134,0.8603427782925692,1.3659342501285303,0.2882735926355377,0.3050259965337955,0.28503671656271246,0.6499999999999999
Plain + GAP,3,135,0.8479643899744207,1.5643248149078257,0.27371899222586293,0.2786596119929453,0.3004794985238431,0.7
Plain + GAP,3,136,0.8833624068173496,1.613770373546294,0.27839670578276515,0.24725274725274726,0.26442718162065293,0.39999999999999997
Plain + GAP,3,137,0.8886689116738059,1.5891227791779232,0.26746276716263284,0.2729591836734694,0.2764154133060548,0.49999999999999994
Plain + GAP,3,138,0.881221693645824,2.937966423313113,0.1891967869573893,0.16516516516516516,0.2490870015340174,0.3
Plain + GAP,3,139,0.8463042508472096,1.3327395663644275,0.2825892648022176,0.28315946348733234,0.29405981796132,0.5999999999999999
Plain + GAP,3,140,0.8586140563271263,1.3420523231046912,0.29510082035820884,0.310838445807771,0.2847311328591466,0.7
Plain + GAP,3,141,0.846865962635387,1.4342572053853613,0.2786410367821433,0.28524046434494194,0.282538049149404,0.6499999999999999
Plain + GAP,3,142,0.8364064481041649,1.5930547896962965,0.26902370006675186,0.22,0.2876317654059644,0.3
Plain + GAP,3,143,0.8425739784674211,1.5537513503192986,0.24297144635427845,0.21396054628224584,0.28571211410296793,0.35
Plain + GAP,3,144,0.8454737073724921,1.512167202295178,0.2830544295471747,0.29553264604810997,0.29123089039779687,0.6499999999999999
Plain + GAP,3,145,0.8274353339455345,1.4557668936513637,0.28850909029953486,0.3037037037037037,0.27808461248033983,0.6499999999999999
Plain + GAP,3,146,0.8683108195391568,2.0315665459110788,0.2172345757167139,0.18181818181818182,0.2570643591812295,0.35
Plain + GAP,3,147,0.8461104791814631,1.3707216203647807,0.26679747266644277,0.27359781121751026,0.29217056653116846,0.5499999999999999
Plain + GAP,3,148,0.8336223734508861,2.714764568927514,0.20697029706230252,0.18858131487889274,0.28030373402444264,0.39999999999999997
Plain + GAP,3,149,0.8150870383869518,1.34630869948951,0.2845235505917865,0.2961783439490446,0.30968458586983094,0.5999999999999999
Plain + GAP,3,150,0.8242961812019348,1.9549858500487614,0.19361018764957358,0.17956656346749225,0.2869661795618088,0.39999999999999997
Plain + GAP,4,1,1.27817017251795,1.2300645139095556,0.18178664689340518,0.19701986754966888,0.19270800102798039,0.49999999999999994
Plain + GAP,4,2,1.2346760272979735,1.2137089993831884,0.20998403934080712,0.22777777777777777,0.24516071056565186,0.49999999999999994
Plain + GAP,4,3,1.219945986921137,1.203739555212703,0.2125126269373168,0.21135029354207435,0.22901995893626115,0.49999999999999994
Plain + GAP,4,4,1.1990678267045454,1.1975717675076785,0.2107640231885515,0.22920517560073936,0.24218669061820913,0.49999999999999994
Plain + GAP,4,5,1.1887539685856212,1.2247667086385463,0.19789890210802905,0.19637273295809882,0.20560882071517195,0.44999999999999996
Plain + GAP,4,6,1.1983908800645309,1.1600945291728,0.24078863024955158,0.2689335394126739,0.23655277062578003,0.5499999999999999
Plain + GAP,4,7,1.172883345864036,1.1852912989846112,0.22547028359545473,0.23865877712031558,0.23471023507619002,0.49999999999999994
Plain + GAP,4,8,1.1616602927988227,1.1785607076909421,0.24633775290962412,0.2604166666666667,0.2597193602338226,0.49999999999999994
Plain + GAP,4,9,1.1624502446434715,1.194091202568834,0.2508213001966819,0.22595704948646125,0.26111421795131884,0.49999999999999994
Plain + GAP,4,10,1.153601065115495,1.186311012637006,0.24206653413722387,0.25071225071225073,0.24601779314361513,0.49999999999999994
Plain + GAP,4,11,1.1597992303154685,1.1709769981620957,0.23669933917683603,0.2521489971346705,0.2683204169863724,0.5499999999999999
Plain + GAP,4,12,1.1518414649096402,1.1821997896598204,0.2427484287686451,0.23991726990692863,0.255210815824893,0.49999999999999994
Plain + GAP,4,13,1.1593742153861306,1.2011006278713254,0.21887971478851426,0.19903691813804172,0.25892357998196885,0.49999999999999994
Plain + GAP,4,14,1.1515367633646185,1.153226351650962,0.2466466401892844,0.24694708276797828,0.2648608032358606,0.5499999999999999
Plain + GAP,4,15,1.136932813471014,1.168734060586804,0.2570798197645308,0.26342710997442453,0.2509701503250772,0.5499999999999999
Plain + GAP,4,16,1.1316007787531073,1.149211470228042,0.2645668983701204,0.30115830115830117,0.25741580085464205,0.5999999999999999
Plain + GAP,4,17,1.128710426417264,1.1758808088998725,0.24451743352559832,0.23544973544973544,0.2565215170349886,0.5499999999999999
Plain + GAP,4,18,1.1240093413266268,1.1678914958543152,0.2509164122016412,0.2695417789757412,0.24386718446388717,0.6499999999999999
Plain + GAP,4,19,1.1192021018808538,1.132957778707908,0.26412158495932914,0.2709551656920078,0.2667677556231582,0.49999999999999994
Plain + GAP,4,20,1.1215487922321667,1.1630211006985964,0.24131019062254008,0.22249093107617895,0.26280639206520795,0.5499999999999999
Plain + GAP,4,21,1.1122663324529474,1.158302348025524,0.2693683625974614,0.26874115983026875,0.2724176856972018,0.5499999999999999
Plain + GAP,4,22,1.117270710251548,1.1278809226342361,0.2769644702690195,0.27319587628865977,0.28706239702180497,0.5499999999999999
Plain + GAP,4,23,1.1086238425428216,1.1804407182401113,0.24719090660871965,0.25389755011135856,0.2607176483311639,0.49999999999999994
Plain + GAP,4,24,1.0933631485158748,1.1604367729521146,0.2720847864902387,0.2581888246628131,0.2674721270166548,0.49999999999999994
Plain + GAP,4,25,1.1021253338727084,1.145426332950592,0.27595792464401003,0.266857962697274,0.2780800816674003,0.5499999999999999
Plain + GAP,4,26,1.0947093798897483,1.6544080868254614,0.19656991532692142,0.16562282533054976,0.2598634325930145,0.3
Plain + GAP,4,27,1.0984347053007646,1.1343714051003004,0.2783802893538899,0.29120879120879123,0.2800782711969307,0.5499999999999999
Plain + GAP,4,28,1.0884652397849344,1.3658465799624033,0.20742679893326582,0.17204301075268819,0.27520592987619313,0.49999999999999994
Plain + GAP,4,29,1.0940751227465544,1.1580736115030998,0.28172362560878556,0.2945205479452055,0.28873739596658393,0.49999999999999994
Plain + GAP,4,30,1.0970886785333807,1.1556888383670445,0.2602690797196018,0.2635228848821082,0.26933779438693595,0.5499999999999999
Plain + GAP,4,31,1.0783089095895941,1.1172277627200107,0.288051916581783,0.3393665158371041,0.2890427145918206,0.6499999999999999
Plain + GAP,4,32,1.1091208111156117,1.1901995065438487,0.2607293843418076,0.23626373626373626,0.2715189372625803,0.49999999999999994
Plain + GAP,4,33,1.087833161354065,1.1938714685231229,0.24046261338029462,0.2693069306930693,0.27789161641336546,0.6499999999999999
Plain + GAP,4,34,1.0847974087975243,1.2455542888084468,0.25229170413035457,0.20494053064958828,0.254318625504997,0.49999999999999994
Plain + GAP,4,35,1.0745770320025356,1.1705590142820874,0.2656906026911429,0.249667994687915,0.2694130911183656,0.5499999999999999
Plain + GAP,4,36,1.0696654774925924,1.153215657185464,0.2716003004364341,0.2898550724637681,0.2724735553088867,0.5999999999999999
Plain + GAP,4,37,1.0737590005181052,1.1593144322833875,0.26032070300616345,0.2594417077175698,0.27525527167162944,0.5999999999999999
Plain + GAP,4,38,1.0755732011795045,1.1434915292001988,0.2743115897653623,0.31802120141342755,0.28324842426619246,0.5999999999999999
Plain + GAP,4,39,1.0919494225762107,1.3172641357366186,0.21910474983266404,0.22126745435016112,0.254316840904466,0.49999999999999994
Plain + GAP,4,40,1.0876143425161189,1.1344487110193628,0.275081758700108,0.31086142322097376,0.2822087843635966,0.5999999999999999
Plain + GAP,4,41,1.079257069934498,1.1493794091426544,0.27285113520123505,0.2535211267605634,0.28896940386759107,0.49999999999999994
Plain + GAP,4,42,1.0664762275869195,1.1349116563796997,0.28779726482783563,0.2668269230769231,0.2900432003177465,0.5499999999999999
Plain + GAP,4,43,1.0702378669652073,1.1849250793457031,0.27654899111415915,0.26184538653366585,0.2712771328625351,0.5499999999999999
Plain + GAP,4,44,1.062885312167081,1.1292806150269334,0.27996150808408726,0.3018335684062059,0.2910862152899757,0.5499999999999999
Plain + GAP,4,45,1.0637080509012395,1.1330113724200395,0.28051427232205506,0.27783251231527095,0.2837152961291016,0.49999999999999994
Plain + GAP,4,46,1.0512220898541538,1.1971636436281412,0.27351636626914133,0.2526071842410197,0.28298784485997736,0.5499999999999999
Plain + GAP,4,47,1.0616945197365502,1.1788780645732462,0.254461637757338,0.24546722454672246,0.27246239506880693,0.5499999999999999
Plain + GAP,4,48,1.0546059677817605,1.1385015854000176,0.2488289666586174,0.3087885985748218,0.2886069064732555,0.6499999999999999
Plain + GAP,4,49,1.0663987419821999,1.1335264070190652,0.2929882248722828,0.30403800475059384,0.29356547825189433,0.7
Plain + GAP,4,50,1.0726277104291049,1.2778105057068985,0.22966624489473852,0.2205029013539652,0.27371461761404453,0.44999999999999996
Plain + GAP,4,51,1.0555778871883046,1.1215170469597309,0.28059966550773485,0.303886925795053,0.27520860289928356,0.5999999999999999
Plain + GAP,4,52,1.0620438345995817,1.1842029477557996,0.2763116272570941,0.23859649122807017,0.28512990668477267,0.5499999999999999
Plain + GAP,4,53,1.059435400095853,1.137046841374279,0.2818003762598519,0.27739251040221913,0.3027286473110637,0.5499999999999999
Plain + GAP,4,54,1.059987948807803,1.1643648687070303,0.26811579058276824,0.267515923566879,0.2778007969435229,0.5499999999999999
Plain + GAP,4,55,1.0443012853102251,1.453913449370948,0.2041450746773665,0.1646919431279621,0.2861826160303955,0.35
Plain + GAP,4,56,1.0360303588347002,1.3261861783744644,0.20857949202430898,0.22502628811777076,0.2844312044763094,0.39999999999999997
Plain + GAP,4,57,1.0355301154743541,1.156826996020157,0.26158154433084024,0.26666666666666666,0.29238045589490247,0.49999999999999994
Plain + GAP,4,58,1.0270869276740335,1.1497184856094582,0.31054651814153555,0.2775800711743772,0.29577087286279835,0.5499999999999999
Plain + GAP,4,59,1.0208199817484076,1.2931106290678038,0.24160510389865678,0.1884498480243161,0.2917680703434077,0.35
Plain + GAP,4,60,1.033033705624667,1.126563716543852,0.2910717064938821,0.2791293213828425,0.2973857619254578,0.5499999999999999
Plain + GAP,4,61,1.0478617377714676,1.5146838391784334,0.1881757805240888,0.15331010452961671,0.27000287963939523,0.3
Plain + GAP,4,62,1.0554070873693986,1.157122148649536,0.296003410760241,0.29716193656093487,0.2910393684535023,0.5999999999999999
Plain + GAP,4,63,1.0372839847478,1.1234708236951898,0.2808672688034382,0.2974559686888454,0.29255753136091417,0.5999999999999999
Plain + GAP,4,64,1.0181146088513462,1.1219020899194871,0.2813785996151431,0.29232995658465993,0.292044756599623,0.5499999999999999
Plain + GAP,4,65,1.0280485268072648,1.2405159847579734,0.24340374322265734,0.1877444589308996,0.29967322711835565,0.39999999999999997
Plain + GAP,4,66,1.0464410469748757,1.1474573064024431,0.29049497362178384,0.30638297872340425,0.2937321688765564,0.6499999999999999
Plain + GAP,4,67,1.036048094142567,1.2134668013475236,0.28602888395767995,0.2386910490856593,0.312385740415535,0.49999999999999994
Plain + GAP,4,68,1.0285477889667858,1.1231750397786606,0.2860602922430879,0.2845849802371542,0.2923441339593698,0.5499999999999999
Plain + GAP,4,69,1.0117528447237882,1.1591508884499544,0.2776147472131027,0.3076923076923077,0.29681976767452406,0.6499999999999999
Plain + GAP,4,70,1.037703716538169,1.189934932837521,0.29737552811713586,0.27710843373493976,0.30037538339266023,0.5999999999999999
Plain + GAP,4,71,1.0341520088369196,1.1414805206939251,0.26192803467079145,0.24227234753550542,0.29848144143120786,0.44999999999999996
Plain + GAP,4,72,1.0267560837485574,1.1468060347285585,0.30046551830163803,0.27611940298507465,0.3109703045551008,0.5499999999999999
Plain + GAP,4,73,1.0109874168309299,1.1184644390196696,0.29958955505031576,0.33214285714285713,0.2951864788132755,0.5999999999999999
Plain + GAP,4,74,1.0059244134209373,1.1542469180413406,0.29351488374468615,0.2961608775137112,0.3057242612163728,0.6499999999999999
Plain + GAP,4,75,1.0102139646356756,1.2007937983874857,0.248633628074258,0.26811594202898553,0.2917176108713432,0.5999999999999999
Plain + GAP,4,76,0.9998539304733276,1.1796841939000318,0.30303114378493506,0.2852664576802508,0.3026737563503276,0.5999999999999999
Plain + GAP,4,77,1.01488004619425,1.1329162225235987,0.2945305063116028,0.2933930571108623,0.30950841164852605,0.49999999999999994
Plain + GAP,4,78,0.9985907706347379,1.1182221326514752,0.3229662906960725,0.31160572337042924,0.3260829343732868,0.5999999999999999
Plain + GAP,4,79,1.0028649022362448,1.143017277665382,0.300859437514395,0.2805662805662806,0.3016805518626893,0.5499999999999999
Plain + GAP,4,80,0.998751281824979,1.212810337978558,0.26218682916459585,0.21827861579414373,0.30135558060681605,0.49999999999999994
Plain + GAP,4,81,1.0054820828004316,1.286573847715002,0.252706436259577,0.19661865998747652,0.30165116390603336,0.35
Plain + GAP,4,82,0.9876817122372714,1.1069014020209764,0.3033570970155967,0.3227016885553471,0.31443131957413023,0.5999999999999999
Plain + GAP,4,83,0.9806870473514904,1.1414834448020823,0.3088641188697144,0.30905861456483125,0.30830508431752146,0.5999999999999999
Plain + GAP,4,84,0.9907714210857045,1.1281578914962547,0.28730058866575114,0.2802139037433155,0.3084741763847053,0.49999999999999994
Plain + GAP,4,85,0.9717484612898393,1.3224047909687906,0.28673042805354115,0.2926829268292683,0.3095056965923427,0.5499999999999999
Plain + GAP,4,86,0.9903899778019298,1.1438288788725859,0.2910143121677777,0.29337539432176657,0.30718226880292565,0.5999999999999999
Plain + GAP,4,87,0.9784736056761308,1.2751649261391076,0.24845959620574135,0.206172028890348,0.30849319041834156,0.35
Plain + GAP,4,88,0.9925055690245195,1.4072222640044498,0.239731805243184,0.22527472527472528,0.31810572072325305,0.35
Plain + GAP,4,89,0.9945346088842912,1.1327602010573783,0.31315352154874754,0.3021978021978022,0.3204527231910268,0.5499999999999999
Plain + GAP,4,90,0.9726256067102605,1.1153426949125136,0.3239700300511117,0.3565217391304348,0.32216104827037095,0.6499999999999999
Plain + GAP,4,91,0.9515378778631037,1.1265111426367378,0.3180354037543283,0.3313373253493014,0.3138908937058377,0.6499999999999999
Plain + GAP,4,92,0.9876588860425082,1.1984168826228512,0.29234396011800867,0.2949547218628719,0.31690085345338714,0.5499999999999999
Plain + GAP,4,93,0.9808682840520685,1.1967255616710133,0.2860604687266409,0.2504708097928437,0.314215413144382,0.49999999999999994
Plain + GAP,4,94,0.9700486399910667,1.1483286993346946,0.3029580265197386,0.2775616083009079,0.312438337763136,0.5499999999999999
Plain + GAP,4,95,0.9784668480266224,1.30743922891408,0.2422072296679772,0.2052877138413686,0.3082380200802344,0.39999999999999997
Plain + GAP,4,96,0.9708730727976018,1.2151782142854954,0.28048757890793474,0.28957528957528955,0.33469753703663563,0.6499999999999999
Plain + GAP,4,97,0.9620230193571611,1.1904867944056101,0.2875491442902837,0.2512908777969019,0.31029380474403223,0.44999999999999996
Plain + GAP,4,98,0.9610646616328846,1.1702586238401649,0.2651170643848695,0.24209575429087624,0.32495541860629457,0.44999999999999996
Plain + GAP,4,99,0.9309538559480147,1.3381392712140605,0.23771676442904827,0.1956656346749226,0.29530463255511963,0.3
Plain + GAP,4,100,0.9887918197024952,1.321620283335665,0.24416897383454167,0.24334600760456274,0.310053809530513,0.7
Plain + GAP,4,101,0.9711082445491444,1.1563936467588383,0.28165288388840515,0.27616926503340755,0.31511591975619163,0.49999999999999994
Plain + GAP,4,102,0.9566060495376587,1.1388263980837634,0.3135668822136599,0.2878787878787879,0.32027764726818697,0.5499999999999999
Plain + GAP,4,103,0.9562941843813116,1.129750065124818,0.3232722716276227,0.345,0.3162694473909586,0.7
Plain + GAP,4,104,0.9608660411834716,2.296916357792207,0.15874163335666827,0.15160703456640387,0.2957403030794902,0.3
Plain + GAP,4,105,0.9331104360927235,1.1771192607218333,0.3150610001565716,0.3122238586156112,0.32116791839171466,0.5499999999999999
Plain + GAP,4,106,0.933482061732899,1.1899996856703376,0.2912092027350797,0.27596439169139464,0.3207342201923862,0.5999999999999999
Plain + GAP,4,107,0.9679300425269387,1.180057871950804,0.30808525943147447,0.31521739130434784,0.3010374730478136,0.6499999999999999
Plain + GAP,4,108,0.9214889870990406,1.4213978313181521,0.26247794424268545,0.24352828379674019,0.30415689512787536,0.35
Plain + GAP,4,109,0.9514190383390947,1.1384008239655599,0.3122586666607933,0.2847826086956522,0.31679185160549345,0.49999999999999994
Plain + GAP,4,110,0.9460096849094738,1.14914296795852,0.30795393035976654,0.32621951219512196,0.3090329910951056,0.5999999999999999
Plain + GAP,4,111,0.9217759630896828,1.1643490556382785,0.32053645475981524,0.31724137931034485,0.31907910086238805,0.5999999999999999
Plain + GAP,4,112,0.9101249627633529,1.5841479153528701,0.19694439815913822,0.1762917933130699,0.32010332279009523,0.39999999999999997
Plain + GAP,4,113,0.9374437958543951,1.1610094234891182,0.28410666671397755,0.2761795166858458,0.32106955912743507,0.49999999999999994
Plain + GAP,4,114,0.9305943679809571,1.1116295796241202,0.3100586877751563,0.3594936708860759,0.3250944566026022,0.7
Plain + GAP,4,115,0.9184142143076116,1.1555163425250645,0.3268864304524186,0.312579415501906,0.33098136445425985,0.5499999999999999
Plain + GAP,4,116,0.9325452841411938,1.1962192563244896,0.29545316407414723,0.28415300546448086,0.303797199731676,0.5499999999999999
Plain + GAP,4,117,0.9353961446068504,1.1854788434766506,0.3132406827429284,0.3105263157894737,0.3234041380146271,0.5499999999999999
Plain + GAP,4,118,0.899331865310669,1.1394697741000321,0.30409603404859276,0.30357142857142855,0.3216382129000171,0.49999999999999994
Plain + GAP,4,119,0.9168675730445168,1.353594006413091,0.29215930905303067,0.2726045883940621,0.32285304000762877,0.49999999999999994
Plain + GAP,4,120,0.895255953615362,1.2463218365272466,0.2896875792242498,0.2701908957415565,0.3406458935366857,0.5999999999999999
Plain + GAP,4,121,0.9087607164816423,1.1556845350857199,0.31687960464060866,0.325452016689847,0.3158802168682497,0.5499999999999999
Plain + GAP,4,122,0.9064364207874644,1.1612048671193367,0.30747598661863323,0.32245681381957775,0.3110488212510616,0.6499999999999999
Plain + GAP,4,123,0.9110833436792547,2.7116618365266896,0.20467524251458502,0.2288135593220339,0.31850891407139836,0.3
Plain + GAP,4,124,0.9268294295397672,1.1775624752044678,0.30341488109863063,0.314410480349345,0.33330482494428615,0.7
Plain + GAP,4,125,0.9234146369587292,1.2111628090378141,0.2867913864967069,0.33658536585365856,0.33396555923224,0.7
Plain + GAP,4,126,0.9788690905137496,1.2049358199982747,0.3336166242067084,0.3337748344370861,0.32114473153273226,0.5499999999999999
Plain + GAP,4,127,0.9265595856579867,1.091654322008147,0.3269678274628764,0.3350383631713555,0.3216907186313905,0.5499999999999999
Plain + GAP,4,128,0.9157825144854459,3.366985004313671,0.11886992019964257,0.14661354581673305,0.299305716767094,0.49999999999999994
Plain + GAP,4,129,0.9016970573772084,1.096760589275917,0.3283680971966145,0.3371900826446281,0.3225606872053344,0.5999999999999999
Plain + GAP,4,130,0.9018499545617537,1.1514142159997982,0.296653092298807,0.29224904701397714,0.3033650530743987,0.5499999999999999
Plain + GAP,4,131,0.9025613043525003,1.3684077045343217,0.2639307149339427,0.2213359920239282,0.3246577567817779,0.49999999999999994
Plain + GAP,4,132,0.8972877454757691,1.1204137371404328,0.3261606937951885,0.33663366336633666,0.3337995866374908,0.5499999999999999
Plain + GAP,4,133,0.9010791132666848,1.2338558774794974,0.3003635688825532,0.2590909090909091,0.3444423130134845,0.49999999999999994
Plain + GAP,4,134,0.8956148591908542,1.1279323940729573,0.3255493168907803,0.35034013605442177,0.3327734500466325,0.5999999999999999
Plain + GAP,4,135,0.871386813250455,1.2216643260343232,0.312602612606092,0.30193905817174516,0.3262626631668166,0.5499999999999999
Plain + GAP,4,136,0.8659654014760798,1.138979195678321,0.3072198317579531,0.3313840155945419,0.3369356524029681,0.6499999999999999
Plain + GAP,4,137,0.887152532230724,1.1993989596401688,0.29743715457522635,0.2824858757062147,0.31160093583214404,0.49999999999999994
Plain + GAP,4,138,0.8855901100418785,1.199992624512554,0.3044437953426407,0.32753623188405795,0.3314134383209003,0.5499999999999999
Plain + GAP,4,139,0.8609840583801269,1.1978002525594114,0.3142027409512806,0.304654442877292,0.32694535234769,0.5499999999999999
Plain + GAP,4,140,0.9015175619992343,1.3970560853498695,0.2757138351779901,0.22291021671826625,0.32584380309224015,0.3
Plain + GAP,4,141,0.8896434900977395,1.1298491289145756,0.29698201941188,0.30618892508143325,0.31434128126240757,0.49999999999999994
Plain + GAP,4,142,0.8751724368875677,1.1605830958289822,0.327441015535722,0.33064516129032256,0.3219351189167047,0.5499999999999999
Plain + GAP,4,143,0.8669330922040073,1.2532481094346428,0.3017704530283878,0.2712215320910973,0.339638101142856,0.44999999999999996
Plain + GAP,4,144,0.8772573414715854,1.153517888410248,0.31709531907779837,0.33560709413369716,0.34071419662720875,0.5499999999999999
Plain + GAP,4,145,0.8907964901490645,1.2680280313004542,0.2704776374553251,0.27956989247311825,0.3148549880800413,0.5999999999999999
Plain + GAP,4,146,0.8833548580516468,1.1483365784596353,0.31930269930952615,0.3340122199592668,0.3352937878562765,0.6499999999999999
Plain + GAP,4,147,0.8637121152877808,1.1619880769374598,0.33308632840236346,0.35413153456998314,0.3299452857217918,0.5999999999999999
Plain + GAP,4,148,0.852268541726199,1.1857024318110334,0.33793619339942044,0.3292894280762565,0.35120751192140853,0.5999999999999999
Plain + GAP,4,149,0.8585240446437489,1.42746111511314,0.2806159971117673,0.24404761904761904,0.3225067526091326,0.39999999999999997
Plain + GAP,4,150,0.8762225532531738,1.1100852846229163,0.32840143077114753,0.3674418604651163,0.3498349240969809,0.7
Plain + GAP,5,1,1.26923545664007,1.2911139822354283,0.17936787664682427,0.2047970479704797,0.16693658384831742,0.49999999999999994
Plain + GAP,5,2,1.2399392336065118,1.2878560167159476,0.1879560297694293,0.2202020202020202,0.18529180915632104,0.49999999999999994
Plain + GAP,5,3,1.212877540588379,1.2916746548492544,0.19323510308227798,0.1860737273259216,0.17338969088572276,0.44999999999999996
Plain + GAP,5,4,1.2104029872200706,1.2987528099630872,0.20005737055300446,0.2014202711426727,0.17458315660930446,0.44999999999999996
Plain + GAP,5,5,1.1891008459437977,1.259535638085247,0.2178885124735503,0.22942206654991243,0.19520974589629875,0.49999999999999994
Plain + GAP,5,6,1.1733826368505305,1.3004219062136908,0.1865844747999154,0.18705035971223022,0.20147774416539196,0.39999999999999997
Plain + GAP,5,7,1.1746899318695068,1.2659790376677131,0.2389294623427322,0.24953789279112754,0.20324497902795777,0.49999999999999994
Plain + GAP,5,8,1.1607704049890692,1.2396097017900787,0.22360353989426665,0.20986687548942834,0.2211434334837475,0.49999999999999994
Plain + GAP,5,9,1.1494092486121439,1.3726419836935335,0.20275164700352102,0.19063733784545966,0.21119802424404976,0.35
Plain + GAP,5,10,1.1401511218331077,1.2782913220189784,0.22266001016307144,0.2404255319148936,0.21302832318896747,0.49999999999999994
Plain + GAP,5,11,1.1561513523621993,1.272384620060886,0.2065416386722568,0.19627749576988154,0.20860434179811815,0.39999999999999997
Plain + GAP,5,12,1.1403586509011008,1.2963128725107569,0.21384237047688343,0.19281232173416998,0.2304923980152181,0.39999999999999997
Plain + GAP,5,13,1.1327387974478982,1.2310813787209727,0.23796480743367251,0.22628951747088186,0.2277930085317421,0.49999999999999994
Plain + GAP,5,14,1.1302074831182307,1.226845135653976,0.2524862430151178,0.26822157434402333,0.2509005760584324,0.5499999999999999
Plain + GAP,5,15,1.1157712199471213,1.313322250860451,0.24773160211556267,0.22158548233046801,0.23918591659424346,0.44999999999999996
Plain + GAP,5,16,1.1181176367673007,1.2460155408747875,0.22526647664492666,0.2146814404432133,0.21751726531254742,0.44999999999999996
Plain + GAP,5,17,1.1058682385357943,1.4277601651031606,0.19360108905404227,0.18238600874453467,0.2368053629083003,0.39999999999999997
Plain + GAP,5,18,1.0991779691522772,1.2897773432905657,0.21555121333544708,0.22385861561119294,0.23056776015281077,0.44999999999999996
Plain + GAP,5,19,1.1138585316051137,1.3075338897913913,0.21643018797648308,0.18796992481203006,0.23235540574390104,0.35
Plain + GAP,5,20,1.099000005722046,1.2409510690800465,0.23758805343772663,0.2629757785467128,0.24007409473192898,0.5999999999999999
Plain + GAP,5,21,1.0869457231868398,1.2336213397283624,0.2634373824339888,0.2826855123674912,0.2556820682142452,0.5999999999999999
Plain + GAP,5,22,1.0864651068774136,1.2350300576565039,0.24253261391229383,0.24946236559139784,0.2488403329341893,0.49999999999999994
Plain + GAP,5,23,1.0789911768653175,1.2999540262848792,0.21632004561770846,0.1977886977886978,0.23565076691805265,0.39999999999999997
Plain + GAP,5,24,1.0695845571431246,1.2457001592120984,0.2571132371596962,0.2826855123674912,0.268183624106866,0.5999999999999999
Plain + GAP,5,25,1.0773899954015558,1.2619873964003403,0.2586762260545133,0.2638717632552404,0.25158730127518186,0.5499999999999999
Plain + GAP,5,26,1.0789308196848089,1.416528286725065,0.202388209985013,0.1968019680196802,0.23923295908102643,0.35
Plain + GAP,5,27,1.0913949272849344,1.2314079469137817,0.25572189562395437,0.26506024096385544,0.261842626210844,0.5499999999999999
Plain + GAP,5,28,1.0865191884474321,1.207323206602222,0.2584338612832059,0.266304347826087,0.25303618863924937,0.5499999999999999
Plain + GAP,5,29,1.0702589175917885,1.2409589299320305,0.2591286025423992,0.2836624775583483,0.2708026708071533,0.5999999999999999
Plain + GAP,5,30,1.0577589559555054,1.2314841886506462,0.26589283634466204,0.28454172366621067,0.2759780936493296,0.5499999999999999
Plain + GAP,5,31,1.0639381170272828,1.2383506263259554,0.24488302035422574,0.25472636815920396,0.26728473610321624,0.49999999999999994
Plain + GAP,5,32,1.0557415879856455,1.2417557953047926,0.25542981661783193,0.27296587926509186,0.2613664555735511,0.5499999999999999
Plain + GAP,5,33,1.0471182263981211,1.2473261913243872,0.26043075472015953,0.26666666666666666,0.26646491498751435,0.49999999999999994
Plain + GAP,5,34,1.0552706475691362,1.5959366873232987,0.1927293855328823,0.1828793774319066,0.24705984536278558,0.39999999999999997
Plain + GAP,5,35,1.0416542382673784,1.2457551964878166,0.22731036884570058,0.2428842504743833,0.2773670396253218,0.6499999999999999
Plain + GAP,5,36,1.052027965892445,1.2526384278805587,0.254514162975023,0.2902097902097902,0.26254306821693324,0.5999999999999999
Plain + GAP,5,37,1.055735230662606,1.2885068985667543,0.2681600613182927,0.2887700534759358,0.2566889896381317,0.5999999999999999
Plain + GAP,5,38,1.0568648386001587,1.2538373861869756,0.25799020721757276,0.26299694189602446,0.2783016898289782,0.49999999999999994
Plain + GAP,5,39,1.0514797973632812,1.241337992849141,0.2699675529972851,0.27714285714285714,0.2536628419452694,0.5999999999999999
Plain + GAP,5,40,1.0371356773376466,1.2282624584044852,0.2705560832738174,0.26439232409381663,0.26128413282281804,0.49999999999999994
Plain + GAP,5,41,1.0375419579852712,1.813268198584118,0.20087841263103245,0.1787287602265576,0.2599845175227908,0.3
Plain + GAP,5,42,1.0250346968390724,1.3686463519604537,0.21169837064448593,0.2179640718562874,0.2616732111442964,0.5999999999999999
Plain + GAP,5,43,1.0288317238200795,1.2436904211113924,0.27440405617885955,0.3050847457627119,0.2832928207605232,0.6499999999999999
Plain + GAP,5,44,1.0208828414570201,1.2487168085836147,0.2609307324582744,0.2881646655231561,0.2704352168544495,0.5999999999999999
